,country,year,contributions,personal,corporate,consumption,rgdp_pc,debt_to_gdp,property_rights,spending,business_freedom,labor_freedom,monetary_freedom,trade_freedom,investment_freedom,financial_freedom,corruption,gini
358,Estonia,2018,0.17355242500389775,-0.09048246834805146,-1.6156060188339416,0.6081227655929504,-0.6030715504011874,-1.4686697940157227,0.548761730696366,0.838618178098988,-0.19878669843279165,-0.40208723739842844,0.9160050297095,0.40971874748211184,1.1444071456181633,0.9402304108296897,1.1762621095270316,0.21528496598700897
258,Latvia,2014,-0.590178818674969,-0.6891237700206938,-1.2816838766406542,0.07101195656904305,-0.8963044376858211,-0.5382020330994935,-1.1119698840649956,0.9670350762100178,0.48198466035450427,0.64110973104129,-0.3992749912836583,0.6818938585760216,0.7294699083976117,-1.559505900387618,0.5890412873137231,1.46706643390737
339,Latvia,2017,-0.590178818674969,-0.5608434910908424,-1.239943608866493,0.5104662548613296,-0.814714533901603,-0.610633655206745,0.1226529611194372,1.1066186611133113,0.21559586778556233,0.907619905460196,1.2570035536706912,0.43996042649254485,-0.10040456604349117,-0.7262604633151821,0.6869114243492745,1.2116008282093371
306,France,2016,1.5482686636258576,1.4275008323218623,1.64013486755061,-0.4172705970890556,0.4214031813254614,1.033007000303959,0.5269099989231899,-1.9586368633630151,0.07746834571277861,-1.2625343719508964,-0.545417215838456,-0.769706733924843,-0.5153418032640427,0.10698497375725381,1.0457685934796297,-0.11682032142043404
39,Hungary,2006,0.37721408998492817,0.1660780895116522,-0.5303590567057576,0.6081227655929496,-0.8932371480698731,0.13875505044135583,-0.019383295406205224,-0.5851343879146065,-0.67236677411091,0.7172554951609774,-1.71455501227682,-0.9511568079874495,-0.5153418032640427,0.10698497375725381,-1.0356029874764308,0.9050421013716968
275,Czechia,2015,0.9372836686827641,-0.02634232888312612,-0.5720993244799191,-0.1731293202600067,-0.528229683772055,-0.5911328338701771,0.25376335175849235,0.16861697056317881,-0.9288893151032236,1.7376087343647897,-0.033919429896669295,0.7423772165968918,0.3145326711770603,0.9402304108296874,0.6216646663255736,-1.215322425921976
385,Estonia,2019,0.22446784124915492,-0.06910242185974327,-1.6990865543822635,0.7546075316903784,-0.5760794017808446,-1.4630981307767033,0.6088539930725992,0.7548680271570117,-0.22838545316267378,-0.2193374035111781,-0.42363202870945965,0.13754363638819786,1.1444071456181633,0.10698497375725381,1.404625762609985,0.31747120826622177
290,Poland,2015,0.45358721435281507,-0.8174040489505456,0.4714073698741047,-0.36844234172324514,-0.8594969622944445,-0.2679763660070559,-0.5656765897356004,0.5315342913117421,-1.0176855792928714,0.024329041671821445,-0.009562392470871414,0.7423772165968918,-0.5153418032640427,0.10698497375725381,0.8500283194085269,0.21528496598700897
355,Cyprus,2018,-0.5138056943070831,-1.0953446532985582,0.596628173196587,0.8522640424219994,-0.047892129914590326,1.066436979738075,0.04617189991332235,0.855368208287383,-0.06065917636000653,-0.3335560496907093,0.4045072437677168,0.40971874748211184,-0.10040456604349117,-0.7262604633151821,0.719534803361125,-0.16791344256004045
59,Czechia,2007,1.0900299174185373,0.1446980430233425,-0.02947584341582717,-0.9543814061129647,-0.5920293077837745,-0.9198609649723181,-0.019383295406205224,0.5315342913117421,-1.629393177043774,-0.02897299321195945,1.2082894788190919,0.3189937104508043,-0.5153418032640427,0.9402304108296885,-1.0356029874764308,-1.1386827442125658
120,Hungary,2009,0.5299603387207019,0.3584985079064305,-0.27991745006079216,1.0964053192510483,-0.9251369600757328,0.4814123396410449,-0.019383295406205224,-1.0262185162090143,-0.021194170053496088,0.6334951546293216,-1.8363401994058164,0.07706027836732761,0.3145326711770603,0.10698497375725381,-1.0388653253776157,-1.2919621076313859
12,Hungary,2005,0.45358721435281507,0.27297832195319544,-0.8642811988990452,1.145233574616857,-0.9183889229206471,0.02175012242194972,-0.019383295406205224,-0.6688845388565826,-0.7512967867239294,0.6182660018053839,-1.3979135257414304,-4.701125005281353,-0.5153418032640427,0.10698497375725381,-1.0421276632788008,-0.5511118511070898
353,Bulgaria,2018,-0.5138056943070831,-1.309145118181645,-0.6973201278024014,0.9010922977878081,-1.1257377009587353,-1.0758675356648593,-0.36901100377701807,1.2797023063933954,-1.3136731265916954,0.45835989715403963,0.3557931689161176,0.40971874748211184,-0.5153418032640427,-0.7262604633151821,0.16493736015966687,2.5144754172693053
404,Sweden,2019,-2.015810473542188,1.705441436669875,-0.32165771783495295,-0.026644554162577896,1.1827044640037676,-0.7220669199871316,1.0458886285361153,-0.6074677614991335,1.0246284970690152,-0.47061842510614704,0.16093686950972416,0.13754363638819786,0.7294699083976117,0.9402304108296897,1.5677426576692375,-0.5511118511070898
162,Austria,2011,0.8354528361922484,1.299220553392011,-0.07121611118998794,-0.2707858309916268,0.6992996205303548,0.598417267660451,1.073203293252585,-0.5348842973494209,-0.4750417425783605,1.3797236430022586,0.38015020634191893,0.6214105005551513,0.3145326711770603,0.10698497375725381,-0.9507822020456195,-0.6022049722466972
272,Bulgaria,2015,-0.7429250674107429,-1.5443256295530399,-0.822540931124884,1.1940618299826675,-1.1723605031211457,-0.9727917657430017,-2.204556472723786,1.5030360422386653,-0.8992905603733414,1.257890420410758,0.453221318619316,0.7423772165968918,-0.9302790404845941,-0.7262604633151821,0.1323139811478164,1.8502648424544195
256,Ireland,2014,-1.4811986029669808,-0.9029242349037804,-0.1546966467383091,-1.1008661722103918,0.9213713887249936,1.2057285607135584,1.073203293252585,-0.3897173690499955,0.5707809245441521,1.478713136357852,0.08786575723232704,0.6818938585760216,1.1444071456181633,0.10698497375725381,1.2088854885388822,0.3430177688360254
387,France,2019,1.0645722092959085,1.256460460415393,1.8070959386472538,-0.2219575756258172,0.516489159419851,1.0218636738259201,0.6634833225055388,-1.880470055817171,0.35372338985834745,-1.1330865729474275,-0.545417215838456,-1.374540314133537,-0.10040456604349117,0.10698497375725381,1.0457685934796297,-0.1423668819902377
362,Greece,2018,0.22446784124915536,-0.19738270078959472,0.6383684409707485,1.1940618299826675,-0.4601358542980083,3.4901104887114855,-0.9863224263692348,-0.9313016784747746,-0.31718171735232015,-0.43254554304630327,-0.08263350474826853,-1.102365203039623,-1.760153514925697,-2.3927513374600538,0.2628074971952183,0.6495764956736638
213,Slovenia,2012,1.319149290522198,0.5509189263012081,-0.9477617344473668,0.9010922977878081,-0.4625896859907668,-0.2039022387583334,-0.5656765897356004,-0.5404676407455526,0.3734558930116027,-1.3615238653064898,-0.033919429896669295,0.4702021055029778,-0.5153418032640427,-1.559505900387618,0.7847815613848259,-1.547427713329419
88,Estonia,2008,0.1735524250038973,-0.004962282394817164,-1.6573462866081023,-0.31961408635743643,-0.7521418257362628,-1.5717455639375801,1.073203293252585,1.3634524573353717,0.7582397045000732,-0.7142848702891466,0.16093686950972416,0.13754363638819786,1.1444071456181633,0.9402304108296897,-0.98993025685984,0.2919246476964181
131,Slovakia,2009,0.42812950623018625,-0.4325632121609898,-1.2399436088664932,-1.0032096614787727,-0.7981511699754835,-0.6830652773139964,-1.1119698840649956,1.1066186611133113,-0.41584423311859486,1.1589009270551645,-0.642845365541651,0.07706027836732761,-0.5153418032640427,0.10698497375725381,-1.058439352784726,-1.2664155470615823
124,Lithuania,2009,0.47904492247544384,-0.38980311918437344,-1.1147228055440108,-0.5637553631864862,-0.9926173316265898,-0.9170751333528083,-1.1119698840649956,1.547702789407719,0.47211840877787736,-0.4173163902223656,-1.349199450889831,0.07706027836732761,-0.5153418032640427,0.9402304108296897,-1.045390001179986,1.5692526761865828
244,Belgium,2014,0.9118259605601353,1.5344010647634063,1.6401348675506107,-0.6614118739181045,0.5502293451952796,1.283731846059829,0.5269099989231899,-1.271885625638811,1.2120872770249376,0.9609219403439775,-0.4479890661352575,0.6818938585760216,0.7294699083976117,0.10698497375725381,1.274132246562583,-0.9854033807937466
14,Italy,2005,0.40267179810755743,0.7005792517193685,1.2227321898090007,-0.9543814061129638,0.19565066559168487,1.2475160350062036,-0.019383295406205224,-0.5683843577262114,-0.7512967867239294,1.0979843157594147,0.818576880006305,-1.6164737462170138,-0.5153418032640427,0.10698497375725381,-1.0421276632788008,0.7517627379528785
165,Croatia,2011,0.22446784124915536,-0.560843491090842,-1.0312422699956882,2.170626937298863,-0.8815814475292705,0.09418174452920092,-1.6582631783943906,0.7102012799879576,-1.2248768624020476,-1.2168469134790838,-0.6915594403932502,0.6214105005551513,-0.5153418032640427,-0.7262604633151821,-1.0747510422906512,0.3685643294058282
123,Latvia,2009,-0.3865171536939386,-0.5608434910908424,-1.6156060188339416,-0.8567248953813438,-0.9920038737034003,-0.6719219508359576,-0.8388232369002979,1.1680354384707607,-0.3763792268120858,0.1157039586154466,-2.4939802099023973,0.07706027836732761,-0.5153418032640427,-0.7262604633151821,-1.058439352784726,1.9779976453034358
138,Croatia,2010,0.275383257494413,-0.411183165672682,-1.1982033410923325,2.3659399587621,-0.88219490545246,-0.08968314235843698,-1.6582631783943906,0.5315342913117421,-1.5899281707372643,-1.4681279350740528,-1.349199450889831,0.6818938585760216,-0.9302790404845941,-0.7262604633151821,-1.0714887043894663,0.4707505716850419
111,Croatia,2009,0.35175638186229985,-0.30428293323113836,-0.9060214666732059,2.072970426567242,-0.8748334103741847,-0.34040798811430706,-2.204556472723786,-0.32830059169254644,-1.747788195963304,-1.2701489483628654,-0.5697742532642539,0.6214105005551513,-2.1750907521462484,-0.7262604633151821,-1.0714887043894663,-0.70439121452591
51,Slovenia,2006,1.0391145011732799,0.6578191587427513,-0.40513825338327486,0.3639814887639016,-0.45645510675887063,-0.961648439264963,-1.1119698840649956,0.37520067622005304,-0.248117956315929,-1.4072113237783026,0.08786575723232704,-0.9511568079874495,-0.5153418032640427,-1.559505900387618,-0.9964549326622102,-1.547427713329419
112,Cyprus,2009,-0.7429250674107429,-1.2663850252050277,0.6801087087449093,0.11984021193485092,-0.0828592315363981,-0.18440141742176586,1.073203293252585,0.25795046490128676,-0.7512967867239294,0.7553283772208211,1.0621472542642978,-1.4350236721544072,-0.5153418032640427,0.10698497375725381,-0.98993025685984,-0.06572720028082764
